85258	12	14.3	1	3369
85265	3	4.29	1	3370
85264	6	8.58	1	3370
85263	9	12.87	1	3370
85262	12	14.3	1	3370
85269	3	4.29	1	3371
85268	6	8.58	1	3371
85267	9	12.87	1	3371
85266	12	14.3	1	3371
85273	3	4.29	1	3372
85272	6	8.58	1	3372
85271	9	12.87	1	3372
85270	12	14.3	1	3372
85277	3	4.29	1	3373
85276	6	8.58	1	3373
85275	9	12.87	1	3373
85274	12	14.3	1	3373
85281	3	4.29	1	3374
85280	6	8.58	1	3374
85279	9	12.87	1	3374
85278	12	14.3	1	3374
85285	3	4.29	1	3375
85284	6	8.58	1	3375
85283	9	12.87	1	3375
85282	12	14.3	1	3375
85289	3	4.29	1	3376
85288	6	8.58	1	3376
85287	9	12.87	1	3376
85286	12	14.3	1	3376
85293	3	4.29	1	3377
85292	6	8.58	1	3377
85291	9	12.87	1	3377
85290	12	14.3	1	3377
85297	3	4.29	1	3378
85296	6	8.58	1	3378
85295	9	12.87	1	3378
85294	12	14.3	1	3378
85301	3	4.29	1	3379
85300	6	8.58	1	3379
85299	9	12.87	1	3379
85298	12	14.3	1	3379
85305	3	4.29	1	3380
85304	6	8.58	1	3380
85303	9	12.87	1	3380
85302	12	14.3	1	3380
85309	3	4.29	1	3381
85308	6	8.58	1	3381
85307	9	12.87	1	3381
85306	12	14.3	1	3381
85313	3	4.29	1	3382
85312	6	8.58	1	3382
85311	9	12.87	1	3382
85310	12	14.3	1	3382
85317	3	4.29	1	3383
85316	6	8.58	1	3383
85315	9	12.87	1	3383
85314	12	14.3	1	3383
85321	3	4.29	1	3384
85320	6	8.58	1	3384
85319	9	12.87	1	3384
85318	12	14.3	1	3384
85325	3	4.29	1	3385
85324	6	8.58	1	3385
85323	9	12.87	1	3385
85322	12	14.3	1	3385
85329	3	4.29	1	3386
85328	6	8.58	1	3386
85327	9	12.87	1	3386
85326	12	14.3	1	3386
85333	3	4.29	1	3387
85332	6	8.58	1	3387
85331	9	12.87	1	3387
85330	12	14.3	1	3387
85337	3	4.29	1	3388
85336	6	8.58	1	3388
85335	9	12.87	1	3388
85334	12	14.3	1	3388
85341	3	4.29	1	3389
85340	6	8.58	1	3389
85339	9	12.87	1	3389
85338	12	14.3	1	3389
85345	3	4.29	1	3390
85344	6	8.58	1	3390
85343	9	12.87	1	3390
85342	12	14.3	1	3390
85349	3	4.29	1	3391
85348	6	8.58	1	3391
85347	9	12.87	1	3391
85346	12	14.3	1	3391
85353	3	4.29	1	3392
85352	6	8.58	1	3392
85351	9	12.87	1	3392
85350	12	14.3	1	3392
85357	3	4.29	1	3393
85356	6	8.58	1	3393
85355	9	12.87	1	3393
85354	12	14.3	1	3393
85361	3	4.29	1	3394
85360	6	8.58	1	3394
85359	9	12.87	1	3394
85358	12	14.3	1	3394
85365	3	4.29	1	3395
85364	6	8.58	1	3395
85363	9	12.87	1	3395
85362	12	14.3	1	3395
85369	3	4.29	1	3396
85368	6	8.58	1	3396
85367	9	12.87	1	3396
85366	12	14.3	1	3396
85373	3	4.29	1	3397
85372	6	8.58	1	3397
85371	9	12.87	1	3397
85370	12	14.3	1	3397
85377	3	4.29	1	3398
85376	6	8.58	1	3398
85375	9	12.87	1	3398
85374	12	14.3	1	3398
85381	3	4.29	1	3399
85380	6	8.58	1	3399
85379	9	12.87	1	3399
85378	12	14.3	1	3399
85385	3	4.29	1	3400
85384	6	8.58	1	3400
85383	9	12.87	1	3400
85382	12	14.3	1	3400
85389	3	4.29	1	3401
85388	6	8.58	1	3401
85387	9	12.87	1	3401
85386	12	14.3	1	3401
85393	3	4.29	1	3402
85392	6	8.58	1	3402
85391	9	12.87	1	3402
85390	12	14.3	1	3402
85397	3	4.29	1	3403
85396	6	8.58	1	3403
85395	9	12.87	1	3403
85394	12	14.3	1	3403
85401	3	4.29	1	3404
85400	6	8.58	1	3404
85399	9	12.87	1	3404
85398	12	14.3	1	3404
85405	3	4.29	1	3405
85404	6	8.58	1	3405
85403	9	12.87	1	3405
85402	12	14.3	1	3405
85409	3	4.29	1	3406
85408	6	8.58	1	3406
85407	9	12.87	1	3406
85406	12	14.3	1	3406
85413	3	4.29	1	3407
85412	6	8.58	1	3407
85411	9	12.87	1	3407
85410	12	14.3	1	3407
85417	3	4.29	1	3408
85416	6	8.58	1	3408
85415	9	12.87	1	3408
85414	12	14.3	1	3408
85421	3	4.29	1	3409
85420	6	8.58	1	3409
85419	9	12.87	1	3409
85418	12	14.3	1	3409
85425	3	4.29	1	3410
85424	6	8.58	1	3410
85423	9	12.87	1	3410
85422	12	14.3	1	3410
85429	3	4.29	1	3411
85428	6	8.58	1	3411
85427	9	12.87	1	3411
85426	12	14.3	1	3411
85433	3	4.29	1	3412
85432	6	8.58	1	3412
85431	9	12.87	1	3412
85430	12	14.3	1	3412
85437	3	4.29	1	3413
85436	6	8.58	1	3413
85435	9	12.87	1	3413
85434	12	14.3	1	3413
85441	3	4.29	1	3414
85440	6	8.58	1	3414
85439	9	12.87	1	3414
85438	12	14.3	1	3414
85445	3	4.29	1	3415
85444	6	8.58	1	3415
85443	9	12.87	1	3415
85442	12	14.3	1	3415
85449	3	4.29	1	3416
85448	6	8.58	1	3416
85447	9	12.87	1	3416
85446	12	14.3	1	3416
85453	3	4.29	1	3417
85452	6	8.58	1	3417
85451	9	12.87	1	3417
85450	12	14.3	1	3417
85457	3	4.29	1	3418
85456	6	8.58	1	3418
85455	9	12.87	1	3418
85454	12	14.3	1	3418
85461	3	4.29	1	3419
85460	6	8.58	1	3419
85459	9	12.87	1	3419
85458	12	14.3	1	3419
85465	3	4.29	1	3420
85464	6	8.58	1	3420
85463	9	12.87	1	3420
85462	12	14.3	1	3420
85469	3	4.29	1	3421
85468	6	8.58	1	3421
85467	9	12.87	1	3421
85466	12	14.3	1	3421
85473	3	4.29	1	3422
85472	6	8.58	1	3422
85471	9	12.87	1	3422
85470	12	14.3	1	3422
85477	3	4.29	1	3423
85476	6	8.58	1	3423
85475	9	12.87	1	3423
85474	12	14.3	1	3423
85481	3	4.29	1	3424
85480	6	8.58	1	3424
85479	9	12.87	1	3424
85478	12	14.3	1	3424
85485	3	4.29	1	3425
85484	6	8.58	1	3425
85483	9	12.87	1	3425
85482	12	14.3	1	3425
85489	3	4.29	1	3426
85488	6	8.58	1	3426
85487	9	12.87	1	3426
85486	12	14.3	1	3426
85493	3	4.29	1	3427
85492	6	8.58	1	3427
85491	9	12.87	1	3427
85490	12	14.3	1	3427
85497	3	4.29	1	3428
85496	6	8.58	1	3428
85495	9	12.87	1	3428
85494	12	14.3	1	3428
85501	3	4.29	1	3429
85500	6	8.58	1	3429
85499	9	12.87	1	3429
85498	12	14.3	1	3429
85505	3	4.29	1	3430
85504	6	8.58	1	3430
85503	9	12.87	1	3430
85502	12	14.3	1	3430
85509	3	4.29	1	3431
85508	6	8.58	1	3431
85507	9	12.87	1	3431
85506	12	14.3	1	3431
85513	3	4.29	1	3432
85512	6	8.58	1	3432
85511	9	12.87	1	3432
85510	12	14.3	1	3432
85517	3	4.29	1	3433
85516	6	8.58	1	3433
85515	9	12.87	1	3433
85514	12	14.3	1	3433
85521	3	4.29	1	3434
85520	6	8.58	1	3434
85519	9	12.87	1	3434
85518	12	14.3	1	3434
85525	3	4.29	1	3435
85524	6	8.58	1	3435
85523	9	12.87	1	3435
85522	12	14.3	1	3435
85529	3	4.29	1	3436
85528	6	8.58	1	3436
85527	9	12.87	1	3436
85526	12	14.3	1	3436
85533	3	4.29	1	3437
85532	6	8.58	1	3437
85531	9	12.87	1	3437
85530	12	14.3	1	3437
85537	3	4.29	1	3438
85536	6	8.58	1	3438
85535	9	12.87	1	3438
85534	12	14.3	1	3438
85541	3	4.29	1	3439
85540	6	8.58	1	3439
85539	9	12.87	1	3439
85538	12	14.3	1	3439
85545	3	4.29	1	3440
85544	6	8.58	1	3440
85543	9	12.87	1	3440
85542	12	14.3	1	3440
85549	3	4.29	1	3441
85548	6	8.58	1	3441
85547	9	12.87	1	3441
85546	12	14.3	1	3441
85553	3	4.29	1	3442
85552	6	8.58	1	3442
85551	9	12.87	1	3442
85550	12	14.3	1	3442
85565	3	4.29	1	3443
85564	6	8.58	1	3443
85563	9	12.87	1	3443
85562	12	14.3	1	3443
85569	3	4.29	1	3444
85568	6	8.58	1	3444
85567	9	12.87	1	3444
85566	12	14.3	1	3444
85573	3	4.29	1	3445
85572	6	8.58	1	3445
85571	9	12.87	1	3445
85570	12	14.3	1	3445
85577	3	4.29	1	3446
85576	6	8.58	1	3446
85575	9	12.87	1	3446
85574	12	14.3	1	3446
85581	3	4.29	1	3447
85580	6	8.58	1	3447
85579	9	12.87	1	3447
85578	12	14.3	1	3447
85593	3	4.29	1	3448
85592	6	8.58	1	3448
85591	9	12.87	1	3448
85590	12	14.3	1	3448
85597	3	4.29	1	3449
85596	6	8.58	1	3449
85595	9	12.87	1	3449
85594	12	14.3	1	3449
85601	3	4.29	1	3450
85600	6	8.58	1	3450
85599	9	12.87	1	3450
85598	12	14.3	1	3450
13801	3	3.18	1	3451
13800	6	6.36	1	3451
13799	9	9.54	1	3451
13798	12	10.6	1	3451
85605	3	4.29	1	3452
85604	6	8.58	1	3452
85603	9	12.87	1	3452
85602	12	14.3	1	3452
85609	3	4.29	1	3453
85608	6	8.58	1	3453
85607	9	12.87	1	3453
85606	12	14.3	1	3453
85613	3	4.29	1	3454
85612	6	8.58	1	3454
85611	9	12.87	1	3454
85610	12	14.3	1	3454
85617	3	4.29	1	3455
85616	6	8.58	1	3455
85615	9	12.87	1	3455
85614	12	14.3	1	3455
85621	3	4.29	1	3456
85620	6	8.58	1	3456
85619	9	12.87	1	3456
85618	12	14.3	1	3456
85625	3	4.29	1	3457
85624	6	8.58	1	3457
85623	9	12.87	1	3457
85622	12	14.3	1	3457
85629	3	4.29	1	3458
85628	6	8.58	1	3458
85627	9	12.87	1	3458
85626	12	14.3	1	3458
85633	3	4.29	1	3459
85632	6	8.58	1	3459
85631	9	12.87	1	3459
85630	12	14.3	1	3459
85637	3	4.29	1	3460
85636	6	8.58	1	3460
85635	9	12.87	1	3460
85634	12	14.3	1	3460
85641	3	4.29	1	3461
85640	6	8.58	1	3461
85639	9	12.87	1	3461
85638	12	14.3	1	3461
85645	3	4.29	1	3462
85644	6	8.58	1	3462
85643	9	12.87	1	3462
85642	12	14.3	1	3462
85649	3	4.29	1	3463
85648	6	8.58	1	3463
85647	9	12.87	1	3463
85646	12	14.3	1	3463
85653	3	4.29	1	3464
85652	6	8.58	1	3464
85651	9	12.87	1	3464
85650	12	14.3	1	3464
85657	3	4.29	1	3465
85656	6	8.58	1	3465
85655	9	12.87	1	3465
85654	12	14.3	1	3465
85661	3	4.29	1	3466
85660	6	8.58	1	3466
85659	9	12.87	1	3466
85658	12	14.3	1	3466
85665	3	4.29	1	3467
85664	6	8.58	1	3467
85663	9	12.87	1	3467
85662	12	14.3	1	3467
85669	3	4.29	1	3468
85668	6	8.58	1	3468
85667	9	12.87	1	3468
85666	12	14.3	1	3468
85673	3	4.29	1	3469
85672	6	8.58	1	3469
85671	9	12.87	1	3469
85670	12	14.3	1	3469
85677	3	4.29	1	3470
85676	6	8.58	1	3470
85675	9	12.87	1	3470
85674	12	14.3	1	3470
85681	3	4.29	1	3471
85680	6	8.58	1	3471
85679	9	12.87	1	3471
85678	12	14.3	1	3471
85685	3	4.29	1	3472
85684	6	8.58	1	3472
85683	9	12.87	1	3472
85682	12	14.3	1	3472
85689	3	4.29	1	3473
85688	6	8.58	1	3473
85687	9	12.87	1	3473
85686	12	14.3	1	3473
85693	3	4.29	1	3474
85692	6	8.58	1	3474
85691	9	12.87	1	3474
85690	12	14.3	1	3474
85697	3	4.29	1	3475
85696	6	8.58	1	3475
85695	9	12.87	1	3475
85694	12	14.3	1	3475
85701	3	4.29	1	3476
85700	6	8.58	1	3476
85699	9	12.87	1	3476
85698	12	14.3	1	3476
85705	3	4.29	1	3477
85704	6	8.58	1	3477
85703	9	12.87	1	3477
85702	12	14.3	1	3477
85709	3	4.29	1	3478
85708	6	8.58	1	3478
85707	9	12.87	1	3478
85706	12	14.3	1	3478
85713	3	4.29	1	3479
85712	6	8.58	1	3479
85711	9	12.87	1	3479
85710	12	14.3	1	3479
85717	3	4.29	1	3480
85716	6	8.58	1	3480
85715	9	12.87	1	3480
85714	12	14.3	1	3480
85721	3	4.29	1	3481
85720	6	8.58	1	3481
85719	9	12.87	1	3481
85718	12	14.3	1	3481
85725	3	4.29	1	3482
85724	6	8.58	1	3482
85723	9	12.87	1	3482
85722	12	14.3	1	3482
85729	3	4.29	1	3483
85728	6	8.58	1	3483
85727	9	12.87	1	3483
85726	12	14.3	1	3483
85733	3	4.29	1	3484
85732	6	8.58	1	3484
85731	9	12.87	1	3484
85730	12	14.3	1	3484
13937	3	3.18	1	3485
13936	6	6.36	1	3485
13935	9	9.54	1	3485
13934	12	10.6	1	3485
85737	3	4.29	1	3486
85736	6	8.58	1	3486
85735	9	12.87	1	3486
85734	12	14.3	1	3486
85741	3	4.29	1	3487
85740	6	8.58	1	3487
85739	9	12.87	1	3487
85738	12	14.3	1	3487
85745	3	4.29	1	3488
85744	6	8.58	1	3488
85743	9	12.87	1	3488
85742	12	14.3	1	3488
85749	3	4.29	1	3489
85748	6	8.58	1	3489
85747	9	12.87	1	3489
85746	12	14.3	1	3489
85753	3	4.29	1	3490
85752	6	8.58	1	3490
85751	9	12.87	1	3490
85750	12	14.3	1	3490
85757	3	4.29	1	3491
85756	6	8.58	1	3491
85755	9	12.87	1	3491
85754	12	14.3	1	3491
85761	3	4.29	1	3492
85760	6	8.58	1	3492
85759	9	12.87	1	3492
85758	12	14.3	1	3492
85765	3	4.29	1	3493
85764	6	8.58	1	3493
85763	9	12.87	1	3493
85762	12	14.3	1	3493
85769	3	4.29	1	3494
85768	6	8.58	1	3494
85767	9	12.87	1	3494
85766	12	14.3	1	3494
85773	3	4.29	1	3495
85772	6	8.58	1	3495
85771	9	12.87	1	3495
85770	12	14.3	1	3495
85777	3	4.29	1	3496
85776	6	8.58	1	3496
85775	9	12.87	1	3496
85774	12	14.3	1	3496
85781	3	4.29	1	3497
85780	6	8.58	1	3497
85779	9	12.87	1	3497
85778	12	14.3	1	3497
85785	3	4.29	1	3498
85784	6	8.58	1	3498
85783	9	12.87	1	3498
85782	12	14.3	1	3498
85789	3	4.29	1	3499
85788	6	8.58	1	3499
85787	9	12.87	1	3499
85786	12	14.3	1	3499
85793	3	4.29	1	3500
85792	6	8.58	1	3500
85791	9	12.87	1	3500
85790	12	14.3	1	3500
85797	3	4.29	1	3501
85796	6	8.58	1	3501
85795	9	12.87	1	3501
85794	12	14.3	1	3501
85801	3	4.29	1	3502
85800	6	8.58	1	3502
85799	9	12.87	1	3502
85798	12	14.3	1	3502
85805	3	4.29	1	3503
85804	6	8.58	1	3503
85803	9	12.87	1	3503
85802	12	14.3	1	3503
85809	3	4.29	1	3504
85808	6	8.58	1	3504
85807	9	12.87	1	3504
85806	12	14.3	1	3504
85813	3	4.29	1	3505
85812	6	8.58	1	3505
85811	9	12.87	1	3505
85810	12	14.3	1	3505
85817	3	4.29	1	3506
85816	6	8.58	1	3506
85815	9	12.87	1	3506
85814	12	14.3	1	3506
85825	3	4.29	1	3507
85824	6	8.58	1	3507
85823	9	12.87	1	3507
85822	12	14.3	1	3507
85829	3	4.29	1	3508
85828	6	8.58	1	3508
85827	9	12.87	1	3508
85826	12	14.3	1	3508
85833	3	4.29	1	3509
85832	6	8.58	1	3509
85831	9	12.87	1	3509
85830	12	14.3	1	3509
85837	3	4.29	1	3510
85836	6	8.58	1	3510
85835	9	12.87	1	3510
85834	12	14.3	1	3510
85841	3	7.86	1	3511
85840	6	15.72	1	3511
85839	9	23.58	1	3511
85838	12	26.2	1	3511
85845	3	7.86	1	3512
85844	6	15.72	1	3512
85843	9	23.58	1	3512
85842	12	26.2	1	3512
85849	3	7.86	1	3513
85848	6	15.72	1	3513
85847	9	23.58	1	3513
85846	12	26.2	1	3513
85853	3	7.86	1	3514
85852	6	15.72	1	3514
85851	9	23.58	1	3514
85850	12	26.2	1	3514
85857	3	7.86	1	3515
85856	6	15.72	1	3515
85855	9	23.58	1	3515
85854	12	26.2	1	3515
85861	3	7.86	1	3516
85860	6	15.72	1	3516
85859	9	23.58	1	3516
85858	12	26.2	1	3516
85865	3	7.86	1	3517
85864	6	15.72	1	3517
85863	9	23.58	1	3517
85862	12	26.2	1	3517
85869	3	7.86	1	3518
85868	6	15.72	1	3518
85867	9	23.58	1	3518
85866	12	26.2	1	3518
85873	3	7.86	1	3519
85872	6	15.72	1	3519
85871	9	23.58	1	3519
85870	12	26.2	1	3519
85877	3	7.86	1	3520
85876	6	15.72	1	3520
85875	9	23.58	1	3520
85874	12	26.2	1	3520
85885	3	7.86	1	3521
85884	6	15.72	1	3521
85883	9	23.58	1	3521
85882	12	26.2	1	3521
85889	3	7.86	1	3522
85888	6	15.72	1	3522
85887	9	23.58	1	3522
85886	12	26.2	1	3522
85893	3	7.86	1	3523
85892	6	15.72	1	3523
85891	9	23.58	1	3523
85890	12	26.2	1	3523
85897	3	7.86	1	3524
85896	6	15.72	1	3524
85895	9	23.58	1	3524
85894	12	26.2	1	3524
85901	3	7.86	1	3525
85900	6	15.72	1	3525
85899	9	23.58	1	3525
85898	12	26.2	1	3525
85905	3	7.86	1	3526
85904	6	15.72	1	3526
85903	9	23.58	1	3526
85902	12	26.2	1	3526
85909	3	7.86	1	3527
85908	6	15.72	1	3527
85907	9	23.58	1	3527
85906	12	26.2	1	3527
85913	3	7.86	1	3528
85912	6	15.72	1	3528
85911	9	23.58	1	3528
85910	12	26.2	1	3528
85917	3	7.86	1	3529
85916	6	15.72	1	3529
85915	9	23.58	1	3529
85914	12	26.2	1	3529
85921	3	7.86	1	3530
85920	6	15.72	1	3530
85919	9	23.58	1	3530
85918	12	26.2	1	3530
85925	3	7.86	1	3531
85924	6	15.72	1	3531
85923	9	23.58	1	3531
85922	12	26.2	1	3531
85929	3	7.86	1	3532
85928	6	15.72	1	3532
85927	9	23.58	1	3532
85926	12	26.2	1	3532
85933	3	7.86	1	3533
85932	6	15.72	1	3533
85931	9	23.58	1	3533
85930	12	26.2	1	3533
85937	3	7.86	1	3534
85936	6	15.72	1	3534
85935	9	23.58	1	3534
85934	12	26.2	1	3534
85941	3	7.86	1	3535
85940	6	15.72	1	3535
85939	9	23.58	1	3535
85938	12	26.2	1	3535
85945	3	7.86	1	3536
85944	6	15.72	1	3536
85943	9	23.58	1	3536
85942	12	26.2	1	3536
85949	3	7.86	1	3537
85948	6	15.72	1	3537
85947	9	23.58	1	3537
85946	12	26.2	1	3537
85961	3	7.86	1	3538
85960	6	15.72	1	3538
85959	9	23.58	1	3538
85958	12	26.2	1	3538
85965	3	7.86	1	3539
85964	6	15.72	1	3539
85963	9	23.58	1	3539
85962	12	26.2	1	3539
85969	3	7.86	1	3540
85968	6	15.72	1	3540
85967	9	23.58	1	3540
85966	12	26.2	1	3540
85973	3	7.86	1	3541
85972	6	15.72	1	3541
85971	9	23.58	1	3541
85970	12	26.2	1	3541
85977	3	7.86	1	3542
85976	6	15.72	1	3542
85975	9	23.58	1	3542
85974	12	26.2	1	3542
85985	3	7.86	1	3543
85984	6	15.72	1	3543
85983	9	23.58	1	3543
85982	12	26.2	1	3543
85989	3	7.86	1	3544
85988	6	15.72	1	3544
85987	9	23.58	1	3544
85986	12	26.2	1	3544
85993	3	7.86	1	3545
85992	6	15.72	1	3545
85991	9	23.58	1	3545
85990	12	26.2	1	3545
86001	3	7.86	1	3546
86000	6	15.72	1	3546
85999	9	23.58	1	3546
85998	12	26.2	1	3546
86005	3	7.86	1	3547
86004	6	15.72	1	3547
86003	9	23.58	1	3547
86002	12	26.2	1	3547
86009	3	7.86	1	3548
86008	6	15.72	1	3548
86007	9	23.58	1	3548
86006	12	26.2	1	3548
86013	3	7.86	1	3549
86012	6	15.72	1	3549
86011	9	23.58	1	3549
86010	12	26.2	1	3549
86017	3	7.86	1	3550
86016	6	15.72	1	3550
86015	9	23.58	1	3550
86014	12	26.2	1	3550
86021	3	7.86	1	3551
86020	6	15.72	1	3551
86019	9	23.58	1	3551
86018	12	26.2	1	3551
86025	3	7.86	1	3552
86024	6	15.72	1	3552
86023	9	23.58	1	3552
86022	12	26.2	1	3552
86029	3	7.86	1	3553
86028	6	15.72	1	3553
86027	9	23.58	1	3553
86026	12	26.2	1	3553
86033	3	7.86	1	3554
86032	6	15.72	1	3554
86031	9	23.58	1	3554
86030	12	26.2	1	3554
86037	3	7.86	1	3555
86036	6	15.72	1	3555
86035	9	23.58	1	3555
86034	12	26.2	1	3555
86041	3	7.86	1	3556
86040	6	15.72	1	3556
86039	9	23.58	1	3556
86038	12	26.2	1	3556
86045	3	7.86	1	3557
86044	6	15.72	1	3557
86043	9	23.58	1	3557
86042	12	26.2	1	3557
86049	3	7.86	1	3558
86048	6	15.72	1	3558
86047	9	23.58	1	3558
86046	12	26.2	1	3558
86053	3	7.86	1	3559
86052	6	15.72	1	3559
86051	9	23.58	1	3559
86050	12	26.2	1	3559
86057	3	7.86	1	3560
86056	6	15.72	1	3560
86055	9	23.58	1	3560
86054	12	26.2	1	3560
86061	3	7.86	1	3561
86060	6	15.72	1	3561
86059	9	23.58	1	3561
86058	12	26.2	1	3561
86065	3	7.86	1	3562
86064	6	15.72	1	3562
86063	9	23.58	1	3562
86062	12	26.2	1	3562
86069	3	7.86	1	3563
86068	6	15.72	1	3563
86067	9	23.58	1	3563
86066	12	26.2	1	3563
86073	3	7.86	1	3564
86072	6	15.72	1	3564
86071	9	23.58	1	3564
86070	12	26.2	1	3564
86077	3	7.86	1	3565
86076	6	15.72	1	3565
86075	9	23.58	1	3565
86074	12	26.2	1	3565
86081	3	7.86	1	3566
86080	6	15.72	1	3566
86079	9	23.58	1	3566
86078	12	26.2	1	3566
86085	3	7.86	1	3567
86084	6	15.72	1	3567
86083	9	23.58	1	3567
86082	12	26.2	1	3567
86089	3	7.86	1	3568
86088	6	15.72	1	3568
86087	9	23.58	1	3568
86086	12	26.2	1	3568
86093	3	7.86	1	3569
86092	6	15.72	1	3569
86091	9	23.58	1	3569
86090	12	26.2	1	3569
86097	3	7.86	1	3570
86096	6	15.72	1	3570
86095	9	23.58	1	3570
86094	12	26.2	1	3570
86101	3	7.86	1	3571
86100	6	15.72	1	3571
86099	9	23.58	1	3571
86098	12	26.2	1	3571
86105	3	7.86	1	3572
86104	6	15.72	1	3572
86103	9	23.58	1	3572
86102	12	26.2	1	3572
86109	3	7.86	1	3573
86108	6	15.72	1	3573
86107	9	23.58	1	3573
86106	12	26.2	1	3573
86113	3	7.86	1	3574
86112	6	15.72	1	3574
86111	9	23.58	1	3574
86110	12	26.2	1	3574
86117	3	7.86	1	3575
86116	6	15.72	1	3575
86115	9	23.58	1	3575
86114	12	26.2	1	3575
86121	3	7.86	1	3576
86120	6	15.72	1	3576
86119	9	23.58	1	3576
86118	12	26.2	1	3576
86125	3	7.86	1	3577
86124	6	15.72	1	3577
86123	9	23.58	1	3577
86122	12	26.2	1	3577
86129	3	7.86	1	3578
86128	6	15.72	1	3578
86127	9	23.58	1	3578
86126	12	26.2	1	3578
86133	3	7.86	1	3579
86132	6	15.72	1	3579
86131	9	23.58	1	3579
86130	12	26.2	1	3579
86137	3	7.86	1	3580
86136	6	15.72	1	3580
86135	9	23.58	1	3580
86134	12	26.2	1	3580
86141	3	7.86	1	3581
86140	6	15.72	1	3581
86139	9	23.58	1	3581
86138	12	26.2	1	3581
86145	3	7.86	1	3582
86144	6	15.72	1	3582
86143	9	23.58	1	3582
86142	12	26.2	1	3582
86149	3	7.86	1	3583
86148	6	15.72	1	3583
86147	9	23.58	1	3583
86146	12	26.2	1	3583
86157	3	7.86	1	3584
86156	6	15.72	1	3584
86155	9	23.58	1	3584
86154	12	26.2	1	3584
86161	3	7.86	1	3585
86160	6	15.72	1	3585
86159	9	23.58	1	3585
86158	12	26.2	1	3585
86165	3	7.86	1	3586
86164	6	15.72	1	3586
86163	9	23.58	1	3586
86162	12	26.2	1	3586
86169	3	7.86	1	3587
86168	6	15.72	1	3587
86167	9	23.58	1	3587
86166	12	26.2	1	3587
86177	3	7.86	1	3588
86176	6	15.72	1	3588
86175	9	23.58	1	3588
86174	12	26.2	1	3588
86181	3	7.86	1	3589
86180	6	15.72	1	3589
86179	9	23.58	1	3589
86178	12	26.2	1	3589
86185	3	7.86	1	3590
86184	6	15.72	1	3590
86183	9	23.58	1	3590
86182	12	26.2	1	3590
86189	3	7.86	1	3591
86188	6	15.72	1	3591
86187	9	23.58	1	3591
86186	12	26.2	1	3591
86201	3	7.86	1	3592
86200	6	15.72	1	3592
86199	9	23.58	1	3592
86198	12	26.2	1	3592
86205	3	7.86	1	3593
86204	6	15.72	1	3593
86203	9	23.58	1	3593
86202	12	26.2	1	3593
86209	3	7.86	1	3594
86208	6	15.72	1	3594
86207	9	23.58	1	3594
86206	12	26.2	1	3594
86213	3	7.86	1	3595
86212	6	15.72	1	3595
86211	9	23.58	1	3595
86210	12	26.2	1	3595
86217	3	7.86	1	3596
86216	6	15.72	1	3596
86215	9	23.58	1	3596
86214	12	26.2	1	3596
86221	3	7.86	1	3597
86220	6	15.72	1	3597
86219	9	23.58	1	3597
86218	12	26.2	1	3597
86225	3	7.86	1	3598
86224	6	15.72	1	3598
86223	9	23.58	1	3598
86222	12	26.2	1	3598
86229	3	7.86	1	3599
86228	6	15.72	1	3599
86227	9	23.58	1	3599
86226	12	26.2	1	3599
86233	3	7.86	1	3600
86232	6	15.72	1	3600
86231	9	23.58	1	3600
86230	12	26.2	1	3600
86237	3	7.86	1	3601
86236	6	15.72	1	3601
86235	9	23.58	1	3601
86234	12	26.2	1	3601
86241	3	7.86	1	3602
86240	6	15.72	1	3602
86239	9	23.58	1	3602
86238	12	26.2	1	3602
86245	3	7.86	1	3603
86244	6	15.72	1	3603
86243	9	23.58	1	3603
86242	12	26.2	1	3603
86249	3	7.86	1	3604
86248	6	15.72	1	3604
86247	9	23.58	1	3604
86246	12	26.2	1	3604
86253	3	7.86	1	3605
86252	6	15.72	1	3605
86251	9	23.58	1	3605
86250	12	26.2	1	3605
86257	3	7.86	1	3606
86256	6	15.72	1	3606
86255	9	23.58	1	3606
86254	12	26.2	1	3606
86261	3	7.86	1	3607
86260	6	15.72	1	3607
86259	9	23.58	1	3607
86258	12	26.2	1	3607
86265	3	7.86	1	3608
86264	6	15.72	1	3608
86263	9	23.58	1	3608
86262	12	26.2	1	3608
86269	3	7.86	1	3609
86268	6	15.72	1	3609
86267	9	23.58	1	3609
86266	12	26.2	1	3609
86273	3	7.86	1	3610
86272	6	15.72	1	3610
86271	9	23.58	1	3610
86270	12	26.2	1	3610
86277	3	7.86	1	3611
86276	6	15.72	1	3611
86275	9	23.58	1	3611
86274	12	26.2	1	3611
86281	3	7.86	1	3612
86280	6	15.72	1	3612
86279	9	23.58	1	3612
86278	12	26.2	1	3612
86285	3	7.86	1	3613
86284	6	15.72	1	3613
86283	9	23.58	1	3613
86282	12	26.2	1	3613
86289	3	7.86	1	3614
86288	6	15.72	1	3614
86287	9	23.58	1	3614
86286	12	26.2	1	3614
86293	3	7.86	1	3615
86292	6	15.72	1	3615
86291	9	23.58	1	3615
86290	12	26.2	1	3615
86297	3	7.86	1	3616
86296	6	15.72	1	3616
86295	9	23.58	1	3616
86294	12	26.2	1	3616
86301	3	7.86	1	3617
86300	6	15.72	1	3617
86299	9	23.58	1	3617
86298	12	26.2	1	3617
86305	3	7.86	1	3618
86304	6	15.72	1	3618
86303	9	23.58	1	3618
86302	12	26.2	1	3618
86309	3	7.86	1	3619
86308	6	15.72	1	3619
86307	9	23.58	1	3619
